Occ_ID,IT_Occupation,Core Skills,,
IT.13.TML.02,Principal Architect,software design,,
IT.13.TML.02,Principal Architect,qc,,
IT.13.TML.02,Principal Architect,program management,,
IT.13.TML.02,Principal Architect,forecast,,
IT.13.TML.02,Principal Architect,branding,,
IT.13.TML.02,Principal Architect,hyper v,,
IT.13.TML.02,Principal Architect,jfsa,,
IT.13.TML.02,Principal Architect,eclipse,,
IT.13.TML.02,Principal Architect,jmeter,,
IT.13.TML.02,Principal Architect,blueprint,,
IT.13.TML.02,Principal Architect,agile software development,,
IT.13.TML.02,Principal Architect,workflow management,,
IT.13.TML.02,Principal Architect,informatica,,
IT.13.TML.02,Principal Architect,jboss,,
IT.13.TML.02,Principal Architect,data governance policy,,
IT.13.TML.02,Principal Architect,azure synapse analytics,,
IT.13.TML.02,Principal Architect,bootstrap,,
IT.13.TML.02,Principal Architect,benchmarking,,
IT.13.TML.02,Principal Architect,html5,,
IT.13.TML.02,Principal Architect,word,,
IT.13.TML.02,Principal Architect,confluence,,
IT.13.TML.02,Principal Architect,identity privileged access management,,
IT.13.TML.02,Principal Architect,app engine,,
IT.13.TML.02,Principal Architect,identity and access management,,
IT.13.TML.02,Principal Architect,access monitoring,,
IT.13.TML.02,Principal Architect,dynatrace,,
IT.13.TML.02,Principal Architect,tap,,
IT.13.TML.02,Principal Architect,nagios,,
IT.13.TML.02,Principal Architect,test plan,,
IT.13.TML.02,Principal Architect,clarity,,
IT.13.TML.02,Principal Architect,people engagement,,
IT.13.TML.02,Principal Architect,vmware,,
IT.13.TML.02,Principal Architect,multithreading,,
IT.13.TML.02,Principal Architect,airflow,,
IT.13.TML.02,Principal Architect,vertica,,
IT.13.TML.02,Principal Architect,joy,,
IT.13.TML.02,Principal Architect,service desk,,
IT.13.TML.02,Principal Architect,converge,,
IT.13.TML.02,Principal Architect,rest api,,
IT.13.TML.02,Principal Architect,wildfly,,
IT.13.TML.02,Principal Architect,microsoft office suite,,
IT.13.TML.02,Principal Architect,access administration,,
IT.13.TML.02,Principal Architect,decision tree,,
IT.13.TML.02,Principal Architect,enterprise reporting,,
IT.13.TML.02,Principal Architect,symantec,,
IT.13.TML.02,Principal Architect,prototyping,,
IT.13.TML.02,Principal Architect,flow,,
IT.12.TA.02,Scrum Master,gap analysis,,
IT.12.TA.02,Scrum Master,asana,,
IT.12.TA.02,Scrum Master,kubernetes,,
IT.12.TA.02,Scrum Master,market engagement,,
IT.12.TA.02,Scrum Master,bitbucket,,
IT.12.TA.02,Scrum Master,docker,,
IT.12.TA.02,Scrum Master,r,,
IT.12.TA.02,Scrum Master,solution architecture,,
IT.12.TA.02,Scrum Master,criterion,,
IT.12.TA.02,Scrum Master,tribe,,
IT.12.TA.02,Scrum Master,cube,,
IT.12.TA.02,Scrum Master,quality governance,,
IT.12.TA.02,Scrum Master,azure data factory,,
IT.12.TA.02,Scrum Master,cloud,,
IT.12.TA.02,Scrum Master,workday,,
IT.12.TA.02,Scrum Master,cloudera,,
IT.12.TA.02,Scrum Master,iot,,
IT.12.TA.02,Scrum Master,adobe analytics,,
IT.12.TA.02,Scrum Master,programme strategy,,
IT.12.TA.02,Scrum Master,flex,,
IT.12.TA.02,Scrum Master,tasking,,
IT.12.TA.02,Scrum Master,service planning,,
IT.12.TA.02,Scrum Master,value chain,,
IT.12.TA.02,Scrum Master,hdfs,,
IT.12.TA.02,Scrum Master,hibernate,,
IT.12.TA.02,Scrum Master,farmer,,
IT.12.TA.02,Scrum Master,software testing,,
IT.12.TA.02,Scrum Master,visual board,,
IT.12.TA.02,Scrum Master,process monitor,,
IT.12.TA.02,Scrum Master,craft,,
IT.12.TA.02,Scrum Master,performance monitoring,,
IT.12.TA.02,Scrum Master,patch management,,
IT.12.TA.02,Scrum Master,psa,,
IT.12.TA.02,Scrum Master,project tracker,,
IT.12.TA.02,Scrum Master,deploy,,
IT.12.TA.02,Scrum Master,incident management,,
IT.12.TA.02,Scrum Master,fluid,,
IT.12.TA.02,Scrum Master,python,,
IT.12.TA.02,Scrum Master,business development,,
IT.12.TA.02,Scrum Master,angular,,
IT.12.TA.02,Scrum Master,unix shell scripting,,
IT.12.TA.02,Scrum Master,troubleshooting,,
IT.12.TA.02,Scrum Master,automation anywhere,,
IT.12.TA.02,Scrum Master,devops,,
IT.12.TA.02,Scrum Master,agile,,
IT.12.TA.02,Scrum Master,airline,,
IT.12.TA.02,Scrum Master,product strategy,,
IT.12.TA.02,Scrum Master,rehearsal,,
IT.12.TA.02,Scrum Master,network architecture,,
IT.12.TA.02,Scrum Master,ariba,,
IT.12.TA.02,Scrum Master,risk management,,
IT.12.TA.02,Scrum Master,ansible,,
IT.12.TA.02,Scrum Master,hive,,
IT.12.TA.02,Scrum Master,azure,,
IT.12.TA.02,Scrum Master,segment,,
IT.12.TA.02,Scrum Master,competitive analysis,,
IT.12.TA.02,Scrum Master,microsoft azure,,
IT.12.TA.02,Scrum Master,nexus,,
IT.12.TA.02,Scrum Master,backbone,,
IT.12.TA.02,Scrum Master,nlp,,
IT.12.TA.02,Scrum Master,centric,,
IT.12.TA.02,Scrum Master,dhcp,,
IT.12.TA.02,Scrum Master,rdbms,,
IT.12.TA.02,Scrum Master,microsoft sql server,,
IT.12.TA.02,Scrum Master,access control,,
IT.12.TA.02,Scrum Master,spark sql,,
IT.12.TA.02,Scrum Master,typescript,,
IT.12.TA.02,Scrum Master,office 365,,
IT.12.TA.02,Scrum Master,networking,,
IT.12.TA.02,Scrum Master,stakeholder management,,
IT.12.TA.02,Scrum Master,tor,,
IT.12.TA.02,Scrum Master,fellow,,
IT.12.TA.02,Scrum Master,program strategy,,
IT.12.TA.02,Scrum Master,disaster recovery,,
IT.12.TA.02,Scrum Master,stakeholder facilitate,,
IT.12.TA.02,Scrum Master,signal,,
IT.12.TA.02,Scrum Master,projector,,
IT.12.TA.02,Scrum Master,cucumber,,
IT.12.TA.02,Scrum Master,alert,,
IT.12.TA.02,Scrum Master,product pricing,,
IT.12.TA.02,Scrum Master,configuration management,,
IT.12.TA.02,Scrum Master,data management,,
IT.12.TA.02,Scrum Master,trello,,
IT.12.TA.02,Scrum Master,helpdesk,,
IT.12.TA.02,Scrum Master,jenkins,,
IT.12.TA.02,Scrum Master,marketing,,
IT.12.TA.02,Scrum Master,agile methodology,,
IT.12.TA.02,Scrum Master,ehcache,,
IT.12.TA.02,Scrum Master,react,,
IT.12.TA.02,Scrum Master,pricing strategy,,
IT.12.TA.02,Scrum Master,risk assessment,,
IT.12.TA.02,Scrum Master,oracle pl sql,,
IT.12.TA.02,Scrum Master,prometheus,,
IT.12.TA.02,Scrum Master,huddle,,
IT.12.TA.02,Scrum Master,junit,,
IT.12.TA.02,Scrum Master,cybersecurity,,
IT.12.TA.02,Scrum Master,project management,,
IT.12.TA.02,Scrum Master,ubuntu,,
IT.12.TA.02,Scrum Master,dns,,
IT.12.TA.02,Scrum Master,xml,,
IT.12.TA.02,Scrum Master,java 8,,
IT.12.TA.02,Scrum Master,grafana,,
IT.12.TA.02,Scrum Master,business strategy,,
IT.12.TA.02,Scrum Master,git,,
IT.12.TA.02,Scrum Master,selenium,,
IT.12.TA.02,Scrum Master,epic,,
IT.12.TA.02,Scrum Master,analytics,,
IT.12.TA.02,Scrum Master,productive,,
IT.12.TA.02,Scrum Master,azure stream analytics,,
IT.12.TA.02,Scrum Master,etl,,
IT.12.TA.02,Scrum Master,sql server,,
IT.12.TA.02,Scrum Master,peoplesoft,,
IT.12.TA.02,Scrum Master,scm,,
IT.12.TA.02,Scrum Master,risk identification,,
IT.12.TA.02,Scrum Master,kotlin,,
IT.12.TA.02,Scrum Master,sql,,
IT.12.TA.02,Scrum Master,principle,,
IT.12.TA.02,Scrum Master,cloud computing,,
IT.12.TA.02,Scrum Master,pair programming,,
IT.12.TA.02,Scrum Master,verbal hindi,,
IT.12.TA.02,Scrum Master,impact analysis,,
IT.12.TA.02,Scrum Master,intercom,,
IT.12.TA.02,Scrum Master,business administration,,
IT.12.TA.02,Scrum Master,virtualization,,
IT.12.TA.02,Scrum Master,bmc,,
IT.12.TA.02,Scrum Master,cpd,,
IT.12.TA.02,Scrum Master,soap,,
IT.12.TA.02,Scrum Master,people management,,
IT.12.TA.02,Scrum Master,mrt,,
IT.12.TA.02,Scrum Master,scrum,,
IT.12.TA.02,Scrum Master,c++,,
IT.12.TA.02,Scrum Master,snowflake,,
IT.12.TA.02,Scrum Master,mulesoft,,
IT.12.TA.02,Scrum Master,circuit,,
IT.12.TA.02,Scrum Master,network security,,
IT.12.TA.02,Scrum Master,system integration,,
IT.12.TA.02,Scrum Master,system administration,,
IT.12.TA.02,Scrum Master,javascript,,
IT.12.TA.02,Scrum Master,artifact,,
IT.12.TA.02,Scrum Master,flutter,,
IT.12.TA.02,Scrum Master,google cloud,,
IT.12.TA.02,Scrum Master,sharepoint,,
IT.12.TA.02,Scrum Master,strategic thinking,,
IT.12.TA.02,Scrum Master,boomi,,
IT.12.TA.02,Scrum Master,verbal communication,,
IT.12.TA.02,Scrum Master,sketch,,
IT.12.TA.02,Scrum Master,outreach,,
IT.12.TA.02,Scrum Master,nutshell,,
IT.12.TA.02,Scrum Master,adobe photoshop,,
IT.12.TA.02,Scrum Master,stl,,
IT.12.TA.02,Scrum Master,dell boomi,,
IT.12.TA.02,Scrum Master,machine learning,,
IT.12.TA.02,Scrum Master,chu,,
IT.12.TA.02,Scrum Master,program management,,
IT.12.TA.02,Scrum Master,excel,,
IT.12.TA.02,Scrum Master,forecast,,
IT.12.TA.02,Scrum Master,branding,,
IT.12.TA.02,Scrum Master,scikit learn,,
IT.12.TA.02,Scrum Master,service plan,,
IT.12.TA.02,Scrum Master,telegram,,
IT.12.TA.02,Scrum Master,android,,
IT.12.TA.02,Scrum Master,react native,,
IT.12.TA.02,Scrum Master,hub,,
IT.12.TA.02,Scrum Master,sap,,
IT.12.TA.02,Scrum Master,microsoft project,,
IT.12.TA.02,Scrum Master,blueprint,,
IT.12.TA.02,Scrum Master,designer,,
IT.12.TA.02,Scrum Master,agile software development,,
IT.12.TA.02,Scrum Master,premier,,
IT.12.TA.02,Scrum Master,salt,,
IT.12.TA.02,Scrum Master,market research,,
IT.12.TA.02,Scrum Master,microsoft office 365,,
IT.12.TA.02,Scrum Master,rally,,
IT.12.TA.02,Scrum Master,workflow management,,
IT.12.TA.02,Scrum Master,spring,,
IT.12.TA.02,Scrum Master,wordpress,,
IT.12.TA.02,Scrum Master,gcp,,
IT.12.TA.02,Scrum Master,c,,
IT.12.TA.02,Scrum Master,globalised,,
IT.12.TA.02,Scrum Master,drift,,
IT.12.TA.02,Scrum Master,golang,,
IT.12.TA.02,Scrum Master,aws,,
IT.12.TA.02,Scrum Master,business analysis,,
IT.12.TA.02,Scrum Master,data governance,,
IT.12.TA.02,Scrum Master,blockchain,,
IT.12.TA.02,Scrum Master,network administration,,
IT.12.TA.02,Scrum Master,grasp,,
IT.12.TA.02,Scrum Master,security management,,
IT.12.TA.02,Scrum Master,illustrator,,
IT.12.TA.02,Scrum Master,scratch,,
IT.12.TA.02,Scrum Master,box,,
IT.12.TA.02,Scrum Master,benchmarking,,
IT.12.TA.02,Scrum Master,solarwinds,,
IT.12.TA.02,Scrum Master,market segmentation,,
IT.12.TA.02,Scrum Master,photoshop,,
IT.12.TA.02,Scrum Master,word,,
IT.12.TA.02,Scrum Master,confluence,,
IT.12.TA.02,Scrum Master,mode,,
IT.12.TA.02,Scrum Master,jquery,,
IT.12.TA.02,Scrum Master,test plan,,
IT.12.TA.02,Scrum Master,stakeholder engagement,,
IT.12.TA.02,Scrum Master,data mining,,
IT.12.TA.02,Scrum Master,enterprise architecture,,
IT.12.TA.02,Scrum Master,technical management,,
IT.12.TA.02,Scrum Master,jira,,
IT.12.TA.02,Scrum Master,clarity,,
IT.12.TA.02,Scrum Master,lift,,
IT.12.TA.02,Scrum Master,green,,
IT.12.TA.02,Scrum Master,lean,,
IT.12.TA.02,Scrum Master,html,,
IT.12.TA.02,Scrum Master,vmware,,
IT.12.TA.02,Scrum Master,tape,,
IT.12.TA.02,Scrum Master,governance policy,,
IT.12.TA.02,Scrum Master,salesforce,,
IT.12.TA.02,Scrum Master,azure databricks,,
IT.12.TA.02,Scrum Master,service desk,,
IT.12.TA.02,Scrum Master,change management,,
IT.12.TA.02,Scrum Master,product management,,
IT.12.TA.02,Scrum Master,maven,,
IT.12.TA.02,Scrum Master,uml,,
IT.12.TA.02,Scrum Master,java,,
IT.12.TA.02,Scrum Master,communication planning,,
IT.12.TA.02,Scrum Master,budgeting,,
IT.12.TA.02,Scrum Master,j2ee,,
IT.12.TA.02,Scrum Master,tfs,,
IT.12.TA.02,Scrum Master,citrix,,
IT.12.TA.02,Scrum Master,microsoft 365,,
IT.12.TA.02,Scrum Master,json,,
IT.12.TA.02,Scrum Master,performance testing,,
IT.12.TA.02,Scrum Master,microsoft office suite,,
IT.12.TA.02,Scrum Master,arduino,,
IT.12.TA.02,Scrum Master,automation,,
IT.12.TA.02,Scrum Master,vue,,
IT.12.TA.02,Scrum Master,microsoft 365 platform,,
IT.12.TA.02,Scrum Master,sharpen,,
IT.12.TA.02,Scrum Master,prototyping,,
IT.12.TA.02,Scrum Master,flow,,
IT.12.TA.02,Scrum Master,robotic process automation,,
IT.10.PDCS.02,Cloud Engineer,pyspark,,
IT.10.PDCS.02,Cloud Engineer,learning and development,,
IT.10.PDCS.02,Cloud Engineer,saltstack,,
IT.10.PDCS.02,Cloud Engineer,bitbucket,,
IT.10.PDCS.02,Cloud Engineer,docker,,
IT.10.PDCS.02,Cloud Engineer,rock,,
IT.10.PDCS.02,Cloud Engineer,ssis,,
IT.10.PDCS.02,Cloud Engineer,esxi,,
IT.10.PDCS.02,Cloud Engineer,solution architecture,,
IT.10.PDCS.02,Cloud Engineer,criterion,,
IT.10.PDCS.02,Cloud Engineer,nginx,,
IT.10.PDCS.02,Cloud Engineer,matlab,,
IT.10.PDCS.02,Cloud Engineer,software testing,,
IT.10.PDCS.02,Cloud Engineer,postgresql,,
IT.10.PDCS.02,Cloud Engineer,performance monitoring,,
IT.10.PDCS.02,Cloud Engineer,quality engineering,,
IT.10.PDCS.02,Cloud Engineer,unix shell scripting,,
IT.10.PDCS.02,Cloud Engineer,dom,,
IT.10.PDCS.02,Cloud Engineer,nexus,,
IT.10.PDCS.02,Cloud Engineer,solution management,,
IT.10.PDCS.02,Cloud Engineer,centric,,
IT.10.PDCS.02,Cloud Engineer,communication plan,,
IT.10.PDCS.02,Cloud Engineer,microstrategy,,
IT.10.PDCS.02,Cloud Engineer,fellow,,
IT.10.PDCS.02,Cloud Engineer,automation studio,,
IT.10.PDCS.02,Cloud Engineer,configuration management,,
IT.10.PDCS.02,Cloud Engineer,react,,
IT.10.PDCS.02,Cloud Engineer,marketing,,
IT.10.PDCS.02,Cloud Engineer,agile methodology,,
IT.10.PDCS.02,Cloud Engineer,junit,,
IT.10.PDCS.02,Cloud Engineer,security architecture,,
IT.10.PDCS.02,Cloud Engineer,blast,,
IT.10.PDCS.02,Cloud Engineer,git,,
IT.10.PDCS.02,Cloud Engineer,talend,,
IT.10.PDCS.02,Cloud Engineer,sql server,,
IT.10.PDCS.02,Cloud Engineer,apache camel,,
IT.10.PDCS.02,Cloud Engineer,etl,,
IT.10.PDCS.02,Cloud Engineer,sql,,
IT.10.PDCS.02,Cloud Engineer,principle,,
IT.10.PDCS.02,Cloud Engineer,cloud computing,,
IT.10.PDCS.02,Cloud Engineer,amazon s3,,
IT.10.PDCS.02,Cloud Engineer,jsp,,
IT.10.PDCS.02,Cloud Engineer,cloudformation,,
IT.10.PDCS.02,Cloud Engineer,cpi,,
IT.10.PDCS.02,Cloud Engineer,mrt,,
IT.10.PDCS.02,Cloud Engineer,c++,,
IT.10.PDCS.02,Cloud Engineer,gdb,,
IT.10.PDCS.02,Cloud Engineer,css3,,
IT.10.PDCS.02,Cloud Engineer,tactic,,
IT.10.PDCS.02,Cloud Engineer,aws cloud,,
IT.10.PDCS.02,Cloud Engineer,circuit,,
IT.10.PDCS.02,Cloud Engineer,system integration,,
IT.10.PDCS.02,Cloud Engineer,system administration,,
IT.10.PDCS.02,Cloud Engineer,javascript,,
IT.10.PDCS.02,Cloud Engineer,gradle,,
IT.10.PDCS.02,Cloud Engineer,spring boot,,
IT.10.PDCS.02,Cloud Engineer,management security,,
IT.10.PDCS.02,Cloud Engineer,performance reporting,,
IT.10.PDCS.02,Cloud Engineer,enterprise architect,,
IT.10.PDCS.02,Cloud Engineer,machine learning,,
IT.10.PDCS.02,Cloud Engineer,value stream mapping,,
IT.10.PDCS.02,Cloud Engineer,excel,,
IT.10.PDCS.02,Cloud Engineer,teradata,,
IT.10.PDCS.02,Cloud Engineer,service plan,,
IT.10.PDCS.02,Cloud Engineer,soa,,
IT.10.PDCS.02,Cloud Engineer,hub,,
IT.10.PDCS.02,Cloud Engineer,identity service engine,,
IT.10.PDCS.02,Cloud Engineer,spring,,
IT.10.PDCS.02,Cloud Engineer,ansible shell scripting,,
IT.10.PDCS.02,Cloud Engineer,k8s,,
IT.10.PDCS.02,Cloud Engineer,enterprise architecture,,
IT.10.PDCS.02,Cloud Engineer,html,,
IT.10.PDCS.02,Cloud Engineer,lean,,
IT.10.PDCS.02,Cloud Engineer,centre management,,
IT.10.PDCS.02,Cloud Engineer,azure databricks,,
IT.10.PDCS.02,Cloud Engineer,change management,,
IT.10.PDCS.02,Cloud Engineer,maven,,
IT.10.PDCS.02,Cloud Engineer,perl,,
IT.10.PDCS.02,Cloud Engineer,vulnerability management,,
IT.10.PDCS.02,Cloud Engineer,aws public,,
IT.10.PDCS.02,Cloud Engineer,microsoft 365,,
IT.10.PDCS.02,Cloud Engineer,azure cloud,,
IT.10.PDCS.02,Cloud Engineer,kinesis,,
IT.10.PDCS.02,Cloud Engineer,drill,,
IT.10.PDCS.02,Cloud Engineer,load balancer,,
IT.10.PDCS.02,Cloud Engineer,vue,,
IT.10.PDCS.02,Cloud Engineer,ssh,,
IT.10.PDCS.02,Cloud Engineer,performance management,,
IT.10.PDCS.02,Cloud Engineer,cu,,
IT.10.PDCS.02,Cloud Engineer,unix,,
IT.10.PDCS.02,Cloud Engineer,servicenow,,
IT.10.PDCS.02,Cloud Engineer,tasking,,
IT.10.PDCS.02,Cloud Engineer,hibernate,,
IT.10.PDCS.02,Cloud Engineer,system antivirus,,
IT.10.PDCS.02,Cloud Engineer,deploy,,
IT.10.PDCS.02,Cloud Engineer,microsoft architecture,,
IT.10.PDCS.02,Cloud Engineer,troubleshooting,,
IT.10.PDCS.02,Cloud Engineer,application security,,
IT.10.PDCS.02,Cloud Engineer,hive,,
IT.10.PDCS.02,Cloud Engineer,restful api,,
IT.10.PDCS.02,Cloud Engineer,typescript,,
IT.10.PDCS.02,Cloud Engineer,customer monitoring,,
IT.10.PDCS.02,Cloud Engineer,aws computing,,
IT.10.PDCS.02,Cloud Engineer,alert,,
IT.10.PDCS.02,Cloud Engineer,helpdesk,,
IT.10.PDCS.02,Cloud Engineer,jenkins,,
IT.10.PDCS.02,Cloud Engineer,workbook,,
IT.10.PDCS.02,Cloud Engineer,bash shell scripting,,
IT.10.PDCS.02,Cloud Engineer,ch,,
IT.10.PDCS.02,Cloud Engineer,project management,,
IT.10.PDCS.02,Cloud Engineer,white paper,,
IT.10.PDCS.02,Cloud Engineer,salesforce marketing cloud,,
IT.10.PDCS.02,Cloud Engineer,datadog,,
IT.10.PDCS.02,Cloud Engineer,grafana,,
IT.10.PDCS.02,Cloud Engineer,intrusion detection,,
IT.10.PDCS.02,Cloud Engineer,cloud configure,,
IT.10.PDCS.02,Cloud Engineer,databricks,,
IT.10.PDCS.02,Cloud Engineer,selenium,,
IT.10.PDCS.02,Cloud Engineer,ldap,,
IT.10.PDCS.02,Cloud Engineer,azure stream analytics,,
IT.10.PDCS.02,Cloud Engineer,sed,,
IT.10.PDCS.02,Cloud Engineer,sas,,
IT.10.PDCS.02,Cloud Engineer,tcpdump,,
IT.10.PDCS.02,Cloud Engineer,virtualization,,
IT.10.PDCS.02,Cloud Engineer,gcp azure,,
IT.10.PDCS.02,Cloud Engineer,computer vision,,
IT.10.PDCS.02,Cloud Engineer,eol,,
IT.10.PDCS.02,Cloud Engineer,network security,,
IT.10.PDCS.02,Cloud Engineer,acl,,
IT.10.PDCS.02,Cloud Engineer,sharepoint,,
IT.10.PDCS.02,Cloud Engineer,system monitoring,,
IT.10.PDCS.02,Cloud Engineer,vagrant,,
IT.10.PDCS.02,Cloud Engineer,salesforce marketing service cloud,,
IT.10.PDCS.02,Cloud Engineer,google cloud platform,,
